 16   7         0.65 
 16   8         0.75 
 16   9         0.85 
 16  10         0.95 
 16  11         1.05 

 17   0        -0.05 
 17   1         0.05 
 17   2         0.15 
 17   3         0.25 
 17   4         0.35 
 17   5         0.45 
 17   6         0.55 
 17   7         0.65 
 17   8         0.75 
 17   9         0.85 
 17  10         0.95 
 17  11         1.05 

 18   0        -0.05 
 18   1         0.05 
 18   2         0.15 
 18   3         0.25 
 18   4         0.35 
 18   5         0.45 
 18   6         0.55 
 18   7         0.65 
 18   8         0.75 
 18   9         0.85 
 18  10         0.95 
 18  11         1.05 

 19   0        -0.05 
 19   1         0.05 
 19   2         0.15 
 19   3         0.25 
 19   4         0.35 
 19   5         0.45 
 19   6         0.55 
 19   7         0.65 
 19   8         0.75 
 19   9         0.85 
 19  10         0.95 
 19  11         1.05 

 20   0        -0.05 
 20   1         0.05 
 20   2         0.15 
 20   3         0.25 
 20   4         0.35 
 20   5         0.45 
 20   6         0.55 
 20   7         0.65 
 20   8         0.75 
 20   9         0.85 
 20  10         0.95 
 20  11         1.05 

 21   0        -0.05 
 21   1         0.05 
 21   2         0.15 
 21   3         0.25 
 21   4         0.35 
 21   5         0.45 
 21   6         0.55 
 21   7         0.65 
 21   8         0.75 
 21   9         0.85 
 21  10         0.95 
 21  11         1.05 

 22   0        -0.05 
 22   1         0.05 
 22   2         0.15 
 22   3         0.25 
 22   4         0.35 
 22   5         0.45 
 22   6         0.55 
 22   7         0.65 
 22   8         0.75 
 22   9         0.85 
 22  10         0.95 
 22  11         1.05 

 23   0        -0.05 
 23   1         0.05 
 23   2         0.15 
 23   3         0.25 
 23   4         0.35 
 23   5         0.45 
 23   6         0.55 
 23   7         0.65 
 23   8         0.75 
 23   9         0.85 
 23  10         0.95 
 23  11         1.05 

 24   0        -0.05 
 24   1         0.05 
 24   2         0.15 
 24   3         0.25 
 24   4         0.35 
 24   5         0.45 
 24   6         0.55 
 24   7         0.65 
 24   8         0.75 
 24   9         0.85 
 24  10         0.95 
 24  11         1.05 

 25   0        -0.05 
 25   1         0.05 
 25   2         0.15 
 25   3         0.25 
 25   4         0.35 
 25   5         0.45 
 25   6         0.55 
 25   7         0.65 
 25   8         0.75 
 25   9         0.85 
 25  10         0.95 
 25  11         1.05 

 26   0        -0.05 
 26   1         0.05 
 26   2         0.15 
 26   3         0.25 
 26   4         0.35 
 26   5         0.45 
 26   6         0.55 
 26   7         0.65 
 26   8         0.75 
 26   9         0.85 
 26  10         0.95 
 26  11         1.05 
